CIF_ID,CUST_AGE,AGE_WITH_BANK,DIS_AMT,REP_PERD_MTHS,FLOW_AMT,NO_OF_INSTALLMENTS,min_cred_amt_6_months,max_cred_amt_6_months,avg_cred_amt_6_months,median_cred_amt_6_months,avg_monthly_cred_count_6_months,avg_eod_bal_6_months,median_eod_bal_6_months,min_debit_amt_6_months,max_debit_amt_6_months,avg_debit_amt_6_months,median_debit_amt_6_months,avg_monthly_debit_count_6_months,no_of_non_loan_accounts,no_of_loan_accounts,first_otg_trans,number_of_months_active_otg,avg_otg_tran_amt,median_otg_tran_amount,avg_monthly_otg_trans_count,avg_debit_to_credit_amt_ratio,median_debit_to_credit_amt_ratio,DEFAULT_STATUS_ENCODED,number_of_inactive_months_otg,MARITALSTATUS_MARRIED,MARITALSTATUS_SINGLE,SEGMENTATION_CLASS_BL03_OR_BLO5,OTG_TRANSACTING_FLAG,cust_age_19-20,cust_age_21-30,cust_age_31-40,cust_age_41-50,cust_age_51-60,cust_age_61-70,cust_age_71-80,age_with_bank_0-4,age_with_bank_5-8,age_with_bank_9-11,age_with_bank_12-15,first_otg_trans_0-4,first_otg_trans_5-8,first_otg_trans_9-11,first_otg_trans_12-15,no_of_inactive_months_otg_0- <3,no_of_inactive_months_otg_3- <6,no_of_inactive_months_otg_6- <9,no_of_inactive_months_otg_9 - 11
0115400,46,7,1700000.0,60,41295.0,1,70.0,1700000.0,294051.02685714286,100000.0,5.833333333333333,264762.18296875,91030.97,6.0,950000.0,73762.50420168067,6799.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508493338386344,0.06799,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0168860,48,5,857000.0,60,20786.0,1,2.0,857000.0,54876.21568627451,70.0,7.285714285714286,173422.4859633028,110853.48,5.0,240000.0,14635.756170212766,2246.0,20.142857142857142,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667049100813528,32.08571428571429,1,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0166069,30,5,65000.0,24,3161.0,1,3500.0,65000.0,15120.153846153846,13230.0,1.8571428571428568,7189.108888888889,227.72,6.0,19000.0,3309.073170731708,30.0,5.857142857142857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2188518188638303,0.0022675736961451,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0090018,37,9,1400000.0,60,16232.0,1,500.0,1400000.0,33683.294117647056,5000.0,9.714285714285714,60803.08472440945,35684.88,50.0,77000.0,6771.506849315068,2000.0,20.857142857142858,2.0,0.0,6.0,2.0,17833.333333333332,5250.0,2.0,0.2010345789121438,0.4,1,4.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0172118,30,4,900000.0,60,21814.0,1,100.0,900000.0,211107.42647058825,200000.0,9.714285714285714,191570.03559055124,113280.76,1.0,810000.0,21223.83203125,10.0,91.42857142857144,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005356959064958,5e-05,1,0.0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0276670,26,3,84300.0,60,2046.0,1,8800.0,84300.0,18253.846153846152,16700.0,1.8571428571428568,12090.14105263158,11634.0,6.0,18000.0,3209.289180327869,500.0,8.714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758144093732081,0.029940119760479,1,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0107131,33,8,1500000.0,60,35881.0,1,2.0,1500000.0,35491.10833333333,10500.0,17.142857142857142,79304.46834532375,65813.3,6.0,80000.0,5988.177586206896,50.0,82.85714285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687233188089194,0.0047619047619047,1,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0040791,51,14,297300.0,48,8425.0,1,8843.5,297300.0,38960.769230769234,18785.5,1.8571428571428568,17703.315599999998,10062.3,6.0,40000.0,6062.557592592592,30.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1556067221538504,0.0015969763913656,1,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0183095,42,4,3000000.0,60,72762.0,1,4.0,3000000.0,330184.03376623377,144000.0,11.0,758001.9523664122,664894.3,1.0,920000.0,41459.65171641791,30.0,76.57142857142857,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1255652832255687,0.0002083333333333,1,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0339043,35,1,1011400.0,60,24562.0,1,15.0,1011400.0,3819.6623376623374,1000.0,66.0,130696.2041134752,144077.5,62.5,600000.0,59229.85461538461,34500.0,3.7142857142857135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.506568219753618,34.5,1,0.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0038866,42,14,843300.0,60,20170.0,1,2.0,843300.0,83218.59545454546,42764.0,3.142857142857143,69725.18531249999,63352.1,6.0,127503.1,10328.243486238533,3000.0,15.571428571428571,2.0,0.0,2.0,2.0,10706.5,6623.0,9.5,0.1241098029812325,0.0701524646899261,1,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0327498,27,1,50000.0,36,1755.0,1,187.0,50000.0,20952.777777777777,21767.0,1.2857142857142858,8427.787878787878,4504.0,6.0,25500.0,2819.6938775510203,400.0,7.0,1.0,0.0,0.0,0.0,2181.25,1500.0,4.0,0.1345737499560343,0.0183764414021224,1,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0343735,46,1,100000.0,9,11983.0,1,2.0,132735.0,60459.43153846154,87928.0,1.8571428571428568,32807.19,18154.36,6.0,100000.0,17735.534871794873,4000.0,5.571428571428571,3.0,0.0,9.0,8.0,37412.5,25500.0,2.0,0.2933460408160194,0.0454917659903557,1,1.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0354759,24,1,100000.0,48,2783.0,1,500.0,100000.0,10973.869565217392,4000.0,3.2857142857142856,4685.576923076923,252.0,30.0,50120.0,3641.85,1500.0,8.571428571428571,1.0,0.0,7.0,5.0,2488.895833333333,1250.0,8.0,0.3318656175341423,0.375,1,2.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0063604,52,11,1000000.0,60,24279.0,1,1.0,1000000.0,61408.18137254902,5000.0,10.2,49448.99344660196,1373.84,4.34,486804.0,11864.49778325123,1012.0,29.0,3.0,0.0,5.0,5.0,9922.655172413792,2000.0,14.5,0.193207118629228,0.2024,1,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0314372,27,2,1000000.0,60,24323.0,1,1.0,1000000.0,12388.455214723926,2205.0,46.57142857142857,16939.323163841807,5637.4,12.0,150000.0,5531.658969804618,1250.0,80.42857142857143,2.0,0.0,10.0,10.0,5779.263945578231,1500.0,61.25,0.4465172512574555,0.5668934240362812,1,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0278516,40,3,3000000.0,60,72781.0,1,0.58,6471000.0,985108.6272222222,500000.0,7.714285714285714,1020287.4199911308,365123.8,0.09,12900000.0,560537.642580645,36111.91,17.714285714285715,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5690109974584541,0.07222382,1,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0066984,57,11,350000.0,60,8484.0,1,32076.0,350000.0,81493.71428571429,32076.0,1.0,26250.719444444447,221.53,1.0,32000.0,3899.137246376811,30.0,9.857142857142858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478458649302271,0.0009352787130564,1,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0161545,41,5,1000000.0,60,23911.0,1,5211.0,1000000.0,144744.93617021278,34118.0,7.833333333333333,92892.44923076924,2636.8,19.64,150000.0,49738.73949579832,36000.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436302561721956,1.0551614983293276,1,0.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0154344,31,6,1500000.0,60,35877.0,1,1.0,1500000.0,46694.71776785714,4250.0,16.0,472648.2203177571,0.0,0.2,787705.45,7138.103695652174,1622.0,65.71428571428571,3.0,0.0,10.0,10.0,9902.028673835126,2000.0,23.25,0.1528674770268291,0.3816470588235294,1,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0070706,37,10,254531.0,12,23075.0,1,1.0,254531.0,16361.118076923076,930.3,11.142857142857142,25137.25565217392,19525.61,20.0,70000.0,4499.961593625498,2000.0,35.857142857142854,3.0,3.0,8.0,8.0,4240.043243243244,2000.0,18.5,0.2750399803038262,2.149844136300118,1,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0156940,47,5,1691100.0,60,40990.0,1,1.0,1691100.0,146255.6920588235,32.0,6.8,112047.73880341876,25526.78,1.0,1045122.82,13819.109907120745,600.0,46.142857142857146,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094485962991189,18.75,1,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0133207,38,6,640000.0,60,61223.0,1,2.0,640000.0,54536.08163265306,10000.0,7.0,356659.62977272726,458416.31,0.02,900000.0,50072.205434782605,10000.0,6.571428571428571,3.0,0.0,4.0,4.0,106193.15789473684,20000.0,3.1666666666666665,0.9181482045604512,1.0,1,0.0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0307506,43,2,323500.0,60,7847.0,1,4.0,323500.0,23719.695652173912,10000.0,3.8333333333333335,12957.711891891891,1706.18,4.65,25000.0,12837.160454545454,14352.0,3.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412025787678657,1.4352,1,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0286298,36,2,50000.0,12,4515.0,1,115.0,227520.0,56640.83050847457,20000.0,8.428571428571429,161297.2125,130488.5,1.0,150000.0,36695.181818181816,10000.0,12.571428571428571,1.0,0.0,4.0,4.0,45962.08955223881,16000.0,13.4,0.6478574111425062,0.5,1,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0176471,37,4,1200000.0,60,29092.0,1,1.0,1200000.0,36997.67857142857,60.5,7.0,59851.5886072549,0.0,0.1,156209.0,4417.220776699029,80.0,14.714285714285714,4.0,0.0,4.0,1.0,29500.0,29500.0,1.0,0.1193918361167185,1.322314049586777,1,3.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0170156,27,5,87420.0,12,7910.0,1,1.0,87420.0,8435.285135135135,6.0,5.285714285714286,9026.029000000002,6268.125,6.0,47000.0,1648.4163775510203,254.5,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1954191649888563,42.41666666666666,1,0.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0201029,35,3,3000000.0,60,72969.0,1,3.0,3000000.0,52002.5722826087,5000.0,13.142857142857142,45076.07026315789,3250.05,6.85,120000.0,7973.728152610442,4000.0,35.57142857142857,4.0,0.0,12.0,1.0,10000.0,10000.0,1.0,0.1533333410754588,0.8,1,11.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0123224,45,7,170000.0,24,8302.0,1,48371.0,170000.0,65746.57142857143,48371.0,1.0,35398.347804878045,29205.76,62.5,34000.0,8555.997500000001,5000.0,5.714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301360255613546,0.1033677203282958,1,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0117110,33,7,500000.0,36,17462.0,1,10000.0,500000.0,68881.69230769231,51977.0,1.8571428571428568,109339.48625,69362.08,1.0,50300.0,3768.87323943662,5.0,10.142857142857142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547151661518591,9.619639455913192e-05,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0051063,37,12,1000000.0,60,24294.0,1,2.0,1000000.0,63335.49818181818,40.0,4.714285714285714,58694.55056000002,33724.82,6.0,70000.0,7118.367368421052,2660.0,24.428571428571427,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123914324947164,66.5,1,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0151283,47,6,96989.0,36,3396.0,1,282.62,96989.0,35721.69071428572,37250.0,2.0,114478.77738095236,106585.065,40.0,111200.0,11176.944897959183,6750.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3128895826167973,0.1812080536912751,1,0.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0363907,38,0,1000000.0,60,24164.0,1,49003.0,1000000.0,250586.4,73336.0,1.6666666666666667,75958.53846153847,1003.0,150.0,70000.0,13813.04347826087,3000.0,5.75,1.0,0.0,3.0,2.0,12645.0,2500.0,6.666666666666667,0.0551228776911311,0.0409076033598778,1,1.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0170607,55,5,70000.0,22,3528.0,1,1804.0,70000.0,16365.166666666666,10069.0,1.7142857142857142,5655.25,92.05,1.0,30000.0,3573.435897435897,30.0,5.571428571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2183562178266377,0.0029794418512265,1,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0347531,42,1,967600.0,60,1786.0,1,1.0,967600.0,33008.955357142855,21.0,8.0,27088.93319587629,3534.5,6.0,130000.0,7080.844057971014,1500.0,23.0,2.0,0.0,7.0,7.0,6693.733333333334,1500.0,9.375,0.2145128187596152,71.42857142857143,1,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0277188,28,3,610000.0,60,14758.0,1,4.0,610000.0,34502.61538461538,12500.0,3.7142857142857135,74439.46808510639,32411.0,5.0,24400.0,4199.833333333333,2000.0,4.285714285714286,3.0,0.0,2.0,0.0,55.0,55.0,1.0,0.1217250717522714,0.16,1,2.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0285684,36,2,1500000.0,36,52698.0,1,1.0,1500000.0,63664.514285714286,2320.0,21.0,252354.6651592357,234152.52,5.0,818284.0,22353.92637566137,2504.85,54.0,3.0,0.0,6.0,6.0,14124.281818181818,3450.0,31.428571428571427,0.3511206615877281,1.079676724137931,1,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0156417,40,5,350000.0,36,12266.0,1,38819.0,350000.0,83790.42857142857,39183.0,1.1666666666666667,25709.925000000003,176.2,6.0,40000.0,6432.0,50.0,5.714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767629442844648,0.0012760635990097,1,0.0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0181476,33,4,250000.0,10,26752.0,1,3.0,250000.0,21621.50137254902,15.0,7.285714285714286,32518.09676923077,12591.03,6.0,50000.0,6026.601554054054,2000.0,21.142857142857142,2.0,0.0,0.0,-1.0,30000.0,30000.0,2.0,0.2787318720477717,133.33333333333334,1,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0088203,43,9,430000.0,60,10429.0,1,6.0,430000.0,72242.66666666667,36419.0,1.5,23779.22142857144,7869.15,1.0,22000.0,2705.151515151515,30.0,16.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374453441431404,0.000823745846948,1,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0134991,63,6,550000.0,48,15517.0,1,41277.0,550000.0,114594.57142857143,42177.0,1.0,46554.21,24726.17,2500.0,40000.0,17768.25,20000.0,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1550531563449776,0.4741920952177727,1,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0082881,39,9,1300000.0,60,63378.0,2,4.0,1300000.0,105663.26249999998,2525.0,2.2857142857142856,48044.966129032255,240.65,80.0,62900.0,23743.4,2549.0,2.857142857142857,2.0,0.0,6.0,5.0,31855.571428571428,32000.0,2.0,0.2247081855909948,1.0095049504950495,1,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0064105,45,11,164600.0,60,3993.0,1,6.0,164600.0,45372.71111111112,35000.0,1.5,12977.338571428574,1919.78,6.0,40000.0,3696.630449438202,75.0,12.714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814725494446583,0.0021428571428571,1,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0280735,32,3,574800.0,60,13749.0,1,3500.0,574800.0,109286.48333333334,52571.65,1.2857142857142858,22603.38775,13204.735,53.6,150000.0,12157.23882352941,3000.0,9.714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111241925375609,0.0570649770361021,1,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0324847,45,2,2000000.0,60,55274.0,1,3056.0,2000000.0,617278.8235294118,781735.0,2.4285714285714284,194699.5314285714,13324.0,5.0,1300000.0,217496.12391304347,9700.0,6.571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3523466472889302,0.0124082969292663,1,0.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0003807,51,15,1700000.0,24,83189.0,1,1.0,1700000.0,189242.74409836068,39.0,8.714285714285714,1143521.481826087,1063547.99,6.0,1252758.39,72464.28876923076,13077.5,18.571428571428573,2.0,0.0,3.0,3.0,102155.48148148147,20000.0,5.4,0.3829171317213978,335.3205128205128,1,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0061966,40,11,252000.0,60,6127.0,1,4000.0,252000.0,35216.37,17945.0,2.142857142857143,19753.602941176472,17329.15,6.0,137975.55,5302.447972972974,30.0,12.333333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1505677039675859,0.0016717748676511,1,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0198052,30,3,150000.0,60,3648.0,1,3.6,150000.0,13600.0255,4000.0,2.857142857142857,2650.2257894736845,77.91,3.6,100000.0,4261.956315789474,200.0,8.142857142857142,1.0,0.0,4.0,2.0,773.3125,404.0,5.333333333333333,0.3133785532820856,0.05,1,2.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0230905,23,3,200000.0,48,11396.0,2,10.0,200000.0,21081.6875,10231.5,2.6666666666666665,11381.724705882352,70.96,10.0,20000.0,4464.526315789473,60.0,6.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2117727205561449,0.005864242779651,1,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0109803,51,7,1373800.0,60,33346.0,1,2.0,1373800.0,29611.30379746836,27.0,11.285714285714286,64573.862675159246,39753.92,6.0,100000.0,6220.964640883978,3881.0,25.857142857142858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2100874950807078,143.74074074074073,1,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0337672,53,1,1721900.0,60,41189.0,1,81831.5,1721900.0,316341.28571428574,82131.5,1.0,52364.026078431394,8674.45,50.0,68876.0,13347.372173913043,2000.0,6.571428571428571,1.0,0.0,11.0,11.0,17536.4406779661,3000.0,4.916666666666667,0.0421929503882973,0.0243511929040623,1,0.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0159388,51,5,1000000.0,36,34942.0,1,3.0,1000000.0,55214.62962962963,20000.0,7.714285714285714,58273.89537037037,37775.05,1.0,260000.0,7689.313829787234,5.0,40.285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392622549741952,0.00025,1,0.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0101434,49,8,2000000.0,60,48536.0,1,9.0,2000000.0,327318.5909090909,100000.0,3.6666666666666665,202923.2771186441,47648.55,1.0,1447472.07,41740.15572463768,175.0,19.714285714285715,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1275214939936929,0.00175,1,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0353914,40,1,2700000.0,60,64197.0,1,1.0,2700000.0,146629.89413793103,51.0,8.285714285714286,466191.9786979695,0.0,0.1,540000.0,19995.83565789474,3250.0,43.42857142857143,3.0,1.0,6.0,6.0,27950.24598930481,10000.0,23.375,0.136369433910149,63.72549019607843,1,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0329589,24,1,500000.0,36,17574.0,1,2.0,500000.0,32741.83388888889,500.0,7.714285714285714,37527.59870370371,15130.265,0.69,151640.0,7731.059248554913,1000.0,24.714285714285715,3.0,0.0,7.0,6.0,5551.9047619047615,1500.0,21.0,0.2361217540468461,2.0,1,1.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0188885,28,4,365300.0,60,8855.0,1,18654.0,365300.0,74141.71428571429,23350.0,1.0,34104.41733333333,979.58,6.0,30000.0,4937.373333333333,30.0,7.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665937304107449,0.0012847965738758,1,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0333059,40,1,56100.0,24,2745.0,1,100.0,100100.0,42279.017857142855,40040.0,8.0,5980.884745762712,504.0,6.0,40000.0,13812.169411764704,30.0,24.285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266908767472988,0.0007492507492507,1,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0177518,40,4,427000.0,60,10386.0,1,10.0,427000.0,26541.889166666664,5000.0,3.4285714285714284,12558.95652173913,6145.84,5.0,250000.0,9198.609152542373,500.0,9.833333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3465694960438117,0.1,1,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0352406,24,1,534600.0,60,25742.0,2,1.0,534600.0,6930.694655172414,494.5,24.857142857142858,23376.79232704403,486.87,2.87,150000.0,2533.0131088082903,177.5,55.142857142857146,2.0,1.0,7.0,7.0,1416.7408256880733,130.0,48.44444444444444,0.3654775220717434,0.358948432760364,1,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0282380,35,3,180000.0,60,4369.0,1,8000.0,180000.0,29625.5,16568.5,2.0,7531.655714285714,565.62,1.0,30000.0,3193.426470588235,55.0,11.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077931670550112,0.0033195521622355,1,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0022175,47,15,3000000.0,60,73203.0,1,3000.0,3000000.0,225962.9629629629,70000.0,3.857142857142857,170494.77777777778,84618.5,2.5,600000.0,43681.26875,9327.5,11.428571428571429,2.0,0.0,5.0,4.0,49931.21212121212,15000.0,5.5,0.1933116302655303,0.13325,1,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0100950,42,8,1216500.0,60,29589.0,1,1246.0,1216500.0,44435.444444444445,22000.0,9.0,224606.4614035088,174827.5,9732.0,525000.0,170949.58571428573,166732.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.847144725378318,7.57875,1,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0319904,40,2,3000000.0,60,72861.0,1,6.0,3090000.0,454674.4444444445,150000.0,7.714285714285714,721791.0180500001,377969.64,2.5,950000.0,121602.93382198951,15000.0,27.285714285714285,3.0,0.0,5.0,4.0,118605.2,50000.0,12.5,0.2674505578833953,0.1,1,1.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0145678,27,6,50000.0,24,2428.0,1,7250.0,50000.0,13696.53846153846,10929.0,1.8571428571428568,6348.300000000001,4704.35,6.0,15000.0,2398.866666666667,30.0,8.571428571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175144009809703,0.0027449903925336,1,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0340767,28,1,50000.0,12,4519.0,1,4400.0,50000.0,16275.714285714286,10067.5,2.0,7706.636363636364,4283.0,50.0,25000.0,3536.521739130435,1750.0,6.571428571428571,1.0,0.0,8.0,7.0,5093.333333333333,2000.0,5.0,0.2172882662504436,0.1738266699776508,1,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0104356,36,8,179000.0,60,10063.0,1,18100.0,179000.0,52418.0,41277.0,1.2857142857142858,16562.199056603775,11072.75,1.0,27000.0,2419.247619047619,30.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046152993609974,0.0007267970055963,1,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0329724,38,1,2525800.0,60,61367.0,1,2.0,2525800.0,70408.66348484848,81.0,9.428571428571429,567779.0315384615,647137.38,10.0,410000.0,12715.106466165416,5000.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180590084186183,61.72839506172839,1,0.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0094563,33,8,600000.0,24,29325.0,1,1.0,600000.0,34596.818181818184,20000.0,11.0,32646.57517241379,16236.56,0.06,100000.0,11715.196201117318,5000.0,25.571428571428573,2.0,1.0,9.0,9.0,12673.224215246635,10000.0,20.27272727272728,0.3386206251554675,0.25,1,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0349063,42,1,50000.0,5,10393.0,1,570.0,50000.0,16209.364285714286,7514.0,4.0,54146.62877697842,48098.0,22.8,43273.2,2096.5454545454545,1000.0,31.428571428571427,1.0,0.0,9.0,9.0,2001.7545126353791,1000.0,25.181818181818183,0.1293416211512497,0.1330849081714133,1,0.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
